customer_id,first_name,last_name,email,phone_number,registration_date,customer_segment,preferred_channel,age_group,income_level,source_avg_order_value,promo_sensitivity,email_opt_in,sms_opt_in,push_opt_in,last_purchase_date,total_lifetime_orders,preferred_category,total_orders,paid_orders,cancelled_orders,total_revenue,avg_order_value_actual,first_order_date,last_order_date,promo_orders,non_promo_orders,promo_revenue,non_promo_revenue,preferred_product_category,customer_recency_days,lifecycle_segment,invalid_phone_flag,missing_last_purchase_flag,invalid_registration_date_flag
106,Anthony,Rose,anthonyroseyahoo.com,-10605,,Medium_Value,Social,18-25,Premium,153.35,0.51,False,False,True,,41,Books,8,7,1,1343.73,191.96142857142857,2024-08-01,2025-05-28,2,5,448.69,895.04,Books,386.0,Dormant,True,False,True
107,Kimberly,Wolf,kimberlywolf@gmail.com,-9846,,High_Value,Email,36-45,Low,167.7,0.29,True,False,False,,41,Clothing,11,8,3,1568.91,196.11375,2024-08-27,2025-02-10,3,5,780.61,788.3,Sports,493.0,Dormant,True,True,True
108,Cynthia,Baker,cynthiabaker@hotmail.com,-3394,,New_Customer,Direct,55+,Unknown,47.5,0.76,True,True,False,,45,Sports,9,6,3,314.79,52.465,2024-08-06,2025-04-21,2,4,111.52,203.27,Beauty,423.0,Dormant,True,True,True
109,George,Sanchez,georgesanchez@yahoo.com,-3754,,New_Customer,Direct,26-35,Medium,107.27,0.76,True,False,False,,49,Home,9,7,2,828.05,118.29285714285714,2024-07-20,2025-04-21,2,5,291.98,536.07,Electronics,423.0,Dormant,True,False,True
110,Mitchell,Brown,mitchell.brown@yahoo.com,-8632,,New_Customer,SMS,55+,High,85.96,0.69,True,True,True,,6,Sports,7,6,1,682.44,113.74,2024-07-10,2025-05-25,3,3,422.12,260.32,Beauty,389.0,Dormant,True,False,True
111,Tracy,Howell,tracy.howell@outlook.com,-9681,,Medium_Value,Email,55+,Medium,129.1,0.45,False,True,True,,12,Books,10,8,2,1263.52,157.94,2024-09-11,2025-06-16,2,6,374.22,889.3,Books,367.0,Dormant,True,True,True
112,Erica,Everett,erica381@outlook.com,-11195,,High_Value,Email,18-25,Premium,165.99,0.36,True,False,True,,6,Electronics,7,5,2,926.84,185.368,2024-08-20,2025-06-28,1,4,226.1,700.74,Books,355.0,Dormant,True,False,True
113,Kathy,Richard,kathyrichard@gmail.com,-10471,,Low_Value,Push,Unknown,High,94.78,0.75,False,True,True,,36,Clothing,10,9,1,1008.2,112.02222222222223,2024-07-27,2025-06-16,3,6,451.63,556.57,Beauty,367.0,Dormant,True,False,True
114,Joshua,Hall,joshua.hall@yahoo.com,-6821,,Low_Value,Push,46-55,Premium,51.85,0.76,False,True,False,,6,Books,6,5,1,241.86,48.372,2024-11-07,2025-03-02,0,5,0.0,241.86,Books,473.0,Dormant,True,False,True
115,Michael,Baker,michael276@gmail.com,-7116,,Low_Value,Direct,18-25,High,34.45,0.73,True,False,False,,15,Sports,6,4,2,142.84,35.71,2024-07-19,2025-04-16,0,4,0.0,142.84,Beauty,428.0,Dormant,True,False,True
116,Cynthia,Porter,cynthia254@hotmail.com,-10911,,Medium_Value,Push,55+,Premium,114.2,0.42,False,True,True,,26,Books,8,6,2,803.78,133.96333333333334,2025-01-01,2025-04-30,2,4,363.04,440.74,Clothing,414.0,Dormant,True,False,True
117,Carrie,Taylor,carrie508@yahoo.com,-7562,,Medium_Value,Push,36-45,Unknown,114.4,0.64,True,True,False,,49,Electronics,6,6,0,675.46,112.57666666666667,2024-07-18,2025-03-24,0,6,0.0,675.46,Electronics,451.0,Dormant,True,True,True
118,Michael,Anderson,michael.anderson@outlook.com,-10706,,New_Customer,SMS,36-45,Premium,128.59,0.5,True,True,False,,37,Home,9,7,2,885.3,126.47142857142858,2024-08-01,2025-06-12,1,6,189.51,695.79,Home,371.0,Dormant,True,True,True
119,Brian,Johnson,brian682@hotmail.com,-6149,,Low_Value,Social,26-35,Low,53.14,0.63,True,True,True,,4,Home,7,7,0,407.87,58.26714285714286,2024-08-13,2025-06-11,2,5,161.47,246.4,Beauty,372.0,Dormant,True,True,True
120,Brian,Bell,brian412@gmail.com,-7750,,Medium_Value,SMS,36-45,Premium,171.16,0.66,False,True,False,,9,Home,5,5,0,969.63,193.926,2024-07-12,2025-06-24,3,2,637.99,331.64,Electronics,359.0,Dormant,True,False,True
121,Joseph,Tate,joseph.tate@yahoo.com,-4860,,New_Customer,Direct,36-45,High,133.69,0.56,False,False,True,,21,Home,3,3,0,434.08,144.69333333333333,2024-07-16,2025-05-02,0,3,0.0,434.08,Sports,412.0,Dormant,True,False,True
122,Jon,Tucker,jon197@yahoo.com,-5156,,New_Customer,Email,55+,Medium,117.23,0.73,True,True,True,,35,Home,11,11,0,1545.11,140.46454545454546,2024-07-25,2025-06-26,5,6,855.43,689.68,Books,357.0,Dormant,True,True,True
123,James,Webster,james.webster@outlook.com,-9259,,High_Value,Direct,36-45,Medium,174.51,0.27,False,True,True,,39,Clothing,9,8,1,1795.46,224.4325,2024-07-12,2025-05-25,3,5,828.3,967.16,Beauty,389.0,Dormant,True,False,True
124,Johnny,Taylor,johnnytaylor@yahoo.com,-5606,,Low_Value,SMS,46-55,High,74.96,0.69,True,False,True,,27,Electronics,8,8,0,753.62,94.2025,2024-08-12,2025-06-27,4,4,409.59,344.03,Clothing,356.0,Dormant,True,False,True
125,Brianna,Obrien,brianna858@hotmail.com,-7753,,New_Customer,Direct,46-55,Unknown,99.99,0.74,True,False,False,,8,Books,7,4,3,383.29,95.8225,2024-12-13,2025-01-31,1,3,122.01,261.28,Books,503.0,Dormant,True,False,True
126,Timothy,Haley,timothy.haley@gmail.com,-6390,,New_Customer,SMS,36-45,Medium,149.19,0.68,True,True,True,,4,Beauty,10,9,1,1520.88,168.98666666666668,2024-07-08,2025-06-27,0,9,0.0,1520.88,Electronics,356.0,Dormant,True,False,True
127,Amber,Garcia,ambergarcia@hotmail.com,-5172,,High_Value,Social,26-35,High,365.3,0.31,False,False,False,,13,Home,11,9,2,3125.93,347.3255555555556,2024-08-01,2025-05-27,0,9,0.0,3125.93,Sports,387.0,Dormant,True,True,True
128,Jake,White,jake388@yahoo.com,-5262,,New_Customer,SMS,18-25,Medium,31.53,0.78,False,True,False,,4,Home,6,6,0,229.53,38.255,2024-09-01,2025-05-17,3,3,134.45,95.08,Home,397.0,Dormant,True,False,True
129,Scott,Mayo,scott561@outlook.com,-5087,,Low_Value,Email,36-45,Unknown,35.51,0.65,True,True,True,,14,Clothing,11,7,4,244.32,34.902857142857144,2024-10-07,2025-05-22,0,7,0.0,244.32,Beauty,392.0,Dormant,True,False,True
130,Aaron,Turner,aaron569@yahoo.com,-8280,,High_Value,Social,18-25,Unknown,206.22,0.22,True,True,True,,37,Home,8,5,3,1066.5,213.3,2024-11-30,2025-06-20,1,4,287.69,778.81,Sports,363.0,Dormant,True,False,True
131,Ronald,Briggs,ronald.briggs@outlook.com,-6695,,Low_Value,SMS,18-25,Premium,80.15,0.89,False,False,False,,23,Sports,4,4,0,320.31,80.0775,2024-09-11,2025-05-24,1,3,111.04,209.27,Electronics,390.0,Dormant,True,False,True
132,Monica,Aguilar,monica322@gmail.com,-9580,,New_Customer,Social,26-35,Low,70.34,0.61,True,False,False,,0,Books,5,4,0,372.37,93.0925,2024-07-11,2024-10-21,2,2,230.67,141.7,Home,605.0,Dormant,True,False,True
133,Diana,Sanders,dianasanders@hotmail.com,-8962,,Low_Value,Direct,46-55,Premium,51.02,0.89,False,True,False,,40,Books,11,11,0,669.56,60.86909090909091,2024-07-13,2025-04-06,4,7,306.98,362.58,Beauty,438.0,Dormant,True,True,True
134,Heather,Hart,heatherhart@hotmail.com,-9061,,New_Customer,Direct,18-25,High,129.89,0.54,True,False,False,,19,Books,6,4,2,583.59,145.8975,2024-07-28,2025-01-02,2,2,310.22,273.37,Electronics,532.0,Dormant,True,False,True
135,Elizabeth,Bartlett,elizabeth577@yahoo.com,-8802,,High_Value,Push,55+,High,484.49,0.22,False,False,False,,43,Electronics,5,3,2,1662.6,554.2,2024-08-31,2025-03-19,0,3,0.0,1662.6,Home,456.0,Dormant,True,True,True
136,Steven,Price,stevenprice@outlook.com,-9195,,Low_Value,Social,Unknown,High,56.89,0.89,True,True,False,,24,Clothing,5,5,0,313.88,62.776,2025-01-27,2025-06-22,2,3,157.02,156.86,Clothing,361.0,Dormant,True,False,True
137,Madison,Cox,madison.cox@outlook.com,-11732,,Low_Value,Social,26-35,High,83.05,0.88,True,True,True,,42,Clothing,6,6,0,531.51,88.585,2024-07-20,2025-06-11,1,5,122.57,408.94,Books,372.0,Dormant,True,False,True
138,Robin,Reese,robinreese@gmail.com,-1942,,New_Customer,SMS,46-55,Premium,60.76,0.55,True,False,False,,31,Books,9,9,0,602.75,66.97222222222223,2024-07-11,2025-06-22,2,7,177.68,425.07,Clothing,361.0,Dormant,True,False,True
139,Regina,Davis,regina.davis@hotmail.com,-2990,,New_Customer,Email,18-25,High,38.4,0.66,False,True,False,,32,Home,12,8,4,331.53,41.44125,2024-08-30,2025-06-11,3,5,148.09,183.44,Sports,372.0,Dormant,True,False,True
140,Diane,Hopkins,diane.hopkins@gmail.com,-10928,,High_Value,Push,26-35,Low,258.34,0.23,True,True,True,,20,Beauty,10,9,1,2805.2,311.68888888888887,2024-07-20,2025-06-25,2,7,858.0,1947.2,Beauty,358.0,Dormant,True,False,True
141,Pamela,Singh,pamela452@hotmail.com,-7229,,New_Customer,SMS,46-55,Medium,124.73,0.53,False,False,False,,1,Books,7,7,0,1082.8,154.68571428571428,2024-11-20,2025-07-01,1,6,149.38,933.42,Sports,352.0,Dormant,True,False,True
142,Matthew,Harper,matthew.harper@hotmail.com,-2712,,New_Customer,SMS,46-55,Premium,115.15,0.75,True,True,False,,38,Electronics,7,6,1,640.81,106.80166666666666,2024-08-21,2025-06-01,1,5,146.39,494.42,Beauty,382.0,Dormant,True,False,True
143,Kristen,Horton,kristen168@outlook.com,-4600,,New_Customer,SMS,46-55,Premium,144.15,0.52,True,False,False,,22,Sports,5,5,0,763.56,152.712,2024-07-12,2025-06-05,1,4,233.12,530.44,Home,378.0,Dormant,True,False,True
144,Sheena,Hicks,sheenahicks@gmail.com,-10232,,Medium_Value,Push,46-55,Medium,160.3,0.67,True,True,False,,17,Sports,13,10,3,1696.65,169.665,2024-09-07,2025-05-14,2,8,508.67,1187.98,Clothing,400.0,Dormant,True,False,True
145,Zachary,Clark,zachary.clark@gmail.com,-2606,,New_Customer,Direct,55+,Medium,131.56,0.59,True,True,False,,25,Clothing,5,4,1,720.99,180.2475,2024-08-20,2025-06-03,2,2,399.95,321.04,Home,380.0,Dormant,True,False,True
146,Susan,Lam,susanlam@outlook.com,-6942,,High_Value,Email,26-35,Premium,344.2,0.33,False,True,True,,20,Electronics,7,6,1,2481.53,413.5883333333333,2024-08-06,2025-04-02,2,4,1124.0,1357.53,Electronics,442.0,Dormant,True,False,True
147,Deborah,Wallace,deborahwallace@yahoo.com,-3390,,High_Value,Push,26-35,High,155.71,0.36,True,True,False,,20,Clothing,4,3,1,487.52,162.50666666666666,2024-09-25,2025-04-01,0,3,0.0,487.52,Home,443.0,Dormant,True,False,True
148,Lisa,Morgan,lisamorgan@hotmail.com,-7985,,Medium_Value,Social,36-45,High,109.46,0.5,False,True,True,,6,Clothing,13,10,2,1024.9,102.49,2024-08-09,2025-05-22,1,9,120.68,904.22,Clothing,392.0,Dormant,True,True,True
149,Darlene,Norris,darlenenorris@hotmail.com,-9997,,Medium_Value,Direct,26-35,Medium,142.12,0.49,True,False,True,,5,Sports,12,9,2,1463.75,162.63888888888889,2024-07-16,2025-06-07,3,6,543.7,920.05,Home,376.0,Dormant,True,False,True
150,Brianna,Warren,brianna346@gmail.com,-11070,,New_Customer,Direct,18-25,Premium,33.82,0.64,True,False,True,,0,Clothing,17,15,2,545.32,36.35466666666667,2024-07-25,2025-07-01,3,12,145.43,399.89,Books,352.0,Dormant,True,True,True
151,Cynthia,Padilla,cynthia.padilla@hotmail.com,-7365,,Low_Value,SMS,26-35,Premium,65.56,0.75,True,False,False,,0,Beauty,9,6,3,408.13,68.02166666666666,2024-07-06,2025-01-25,1,5,87.17,320.96,Sports,509.0,Dormant,True,False,True
152,Brandon,Crawford,brandon72@outlook.com,-4824,,High_Value,SMS,26-35,Medium,229.93,0.36,True,True,True,,0,Sports,7,7,0,1569.43,224.2042857142857,2024-09-07,2025-05-31,0,7,0.0,1569.43,Books,383.0,Dormant,True,False,True
153,Sharon,Beasley,sharonbeasley@outlook.com,-6771,,New_Customer,Social,36-45,Medium,88.79,0.66,False,True,True,,7,Electronics,4,4,0,419.57,104.8925,2024-10-06,2025-03-07,2,2,251.32,168.25,Home,468.0,Dormant,True,False,True
154,Kelly,Bass,kellybass@hotmail.com,-10315,,New_Customer,Social,46-55,Low,40.94,0.62,False,False,True,,48,Electronics,5,5,0,222.26,44.452,2024-07-26,2025-05-07,1,4,50.75,171.51,Electronics,407.0,Dormant,True,False,True
155,Morgan,Mason,morgan.mason@yahoo.com,-8098,,Medium_Value,Direct,18-25,Unknown,124.79,0.53,True,False,False,,25,Electronics,14,14,0,2054.23,146.7307142857143,2024-08-04,2025-06-27,5,9,973.19,1081.04,Home,356.0,Dormant,True,False,True
156,Laura,Collins,laura.collins@hotmail.com,-9779,,Medium_Value,Email,55+,Medium,188.53,0.5,True,True,False,,45,Sports,7,6,1,1137.01,189.50166666666667,2024-12-10,2025-05-26,0,6,0.0,1137.01,Sports,388.0,Dormant,True,False,True
157,Tim,Peck,timpeck@outlook.com,-4819,,New_Customer,SMS,46-55,High,41.88,0.54,False,False,False,,31,Home,8,8,0,345.58,43.1975,2024-10-13,2025-06-17,0,8,0.0,345.58,Electronics,366.0,Dormant,True,False,True
158,Zachary,Calhoun,zacharycalhoun@gmail.com,-5787,,New_Customer,SMS,36-45,Medium,89.13,0.63,False,True,False,,11,Electronics,6,4,1,396.94,99.235,2024-08-09,2025-04-20,0,4,0.0,396.94,Beauty,424.0,Dormant,True,True,True
159,Valerie,Johnson,valerie336@outlook.com,-5257,,High_Value,Email,55+,High,264.66,0.32,True,True,True,,23,Books,11,10,1,2389.79,238.979,2024-07-05,2025-04-17,0,10,0.0,2389.79,Beauty,427.0,Dormant,True,True,True
160,Kathleen,Walker,kathleen611@outlook.com,-4048,,Low_Value,Social,36-45,Premium,98.63,0.68,True,False,True,,24,Home,9,8,1,789.28,98.66,2024-08-01,2025-06-16,0,8,0.0,789.28,Electronics,367.0,Dormant,True,False,True
161,Melissa,Haynes,melissa.haynes@gmail.com,-8870,,Medium_Value,Direct,46-55,Medium,152.06,0.64,True,False,False,,19,Sports,8,8,0,1438.29,179.78625,2024-10-17,2025-06-14,2,6,456.73,981.56,Clothing,369.0,Dormant,True,False,True
162,Ronald,Ochoa,ronaldochoa@hotmail.com,-5421,,High_Value,Email,26-35,Low,332.81,0.22,True,True,True,,39,Sports,9,9,0,3068.39,340.9322222222222,2024-07-05,2025-05-13,1,8,512.97,2555.42,Books,401.0,Dormant,True,True,True
163,Cathy,Foster,cathy768@outlook.com,-6321,,High_Value,Push,18-25,Medium,452.68,0.35,True,False,True,,47,Sports,5,5,0,2543.16,508.632,2024-07-23,2025-06-02,1,4,545.18,1997.98,Clothing,381.0,Dormant,True,False,True
164,Derek,Jones,derek.jones@hotmail.com,-8963,,Low_Value,SMS,36-45,Low,30.05,0.62,False,False,False,,17,Sports,4,3,1,91.98,30.66,2024-08-22,2025-05-13,0,3,0.0,91.98,Clothing,401.0,Dormant,True,False,True
165,Leslie,Anderson,leslie.anderson@yahoo.com,-3169,,Medium_Value,SMS,18-25,Premium,88.12,0.54,False,False,True,,33,Sports,11,7,4,622.04,88.86285714285714,2024-08-17,2025-03-03,2,5,216.16,405.88,Books,472.0,Dormant,True,False,True
166,Justin,Farley,justin50@outlook.com,-2942,,New_Customer,Push,55+,Medium,43.18,0.5,True,False,True,,42,Electronics,10,7,3,355.01,50.715714285714284,2024-08-13,2025-05-09,2,5,143.85,211.16,Clothing,405.0,Dormant,True,False,True
167,Julie,Garcia,juliegarcia@hotmail.com,-9401,,New_Customer,Email,46-55,Low,107.46,0.67,True,False,False,,17,Clothing,10,8,2,1040.96,130.12,2024-08-20,2025-07-02,3,5,496.57,544.39,Home,351.0,Dormant,True,False,True
168,Elizabeth,Sandoval,elizabeth176@hotmail.com,-5380,,Medium_Value,Direct,18-25,Premium,186.6,0.69,True,False,False,,35,Books,4,3,1,610.53,203.51,2024-11-04,2025-04-18,0,3,0.0,610.53,Sports,426.0,Dormant,True,False,True
169,Michelle,Blair,michelleblair@outlook.com,-6857,,New_Customer,Push,26-35,Low,132.16,0.79,False,True,False,,30,Beauty,11,10,1,1559.35,155.935,2024-09-04,2025-05-03,5,5,887.09,672.26,Beauty,411.0,Dormant,True,False,True
170,Samantha,Morrison,samanthamorrison@yahoo.com,-7552,,Medium_Value,SMS,36-45,High,196.33,0.41,True,True,False,,50,Clothing,5,5,0,980.24,196.048,2024-08-14,2025-04-17,0,5,0.0,980.24,Beauty,427.0,Dormant,True,False,True
171,Madeline,Williams,madeline.williams@outlook.com,-5629,,High_Value,Email,36-45,Premium,155.64,0.4,False,False,False,,23,Beauty,4,4,0,707.13,176.7825,2024-08-08,2025-02-01,0,4,0.0,707.13,Sports,502.0,Dormant,True,False,True
172,James,Warner,james.warner@gmail.com,-3890,,New_Customer,Push,36-45,Medium,83.18,0.5,True,False,True,,33,Sports,9,9,0,751.38,83.48666666666666,2024-08-02,2025-05-19,1,8,96.14,655.24,Beauty,395.0,Dormant,True,False,True
173,Jack,Schmidt,jack589@hotmail.com,-4410,,New_Customer,SMS,36-45,Unknown,134.55,0.55,False,True,True,,38,Home,7,2,5,259.69,129.845,2024-07-26,2025-02-12,0,2,0.0,259.69,Electronics,491.0,Dormant,True,True,True
174,Richard,Bates,richard.bates@outlook.com,-2199,,High_Value,Email,55+,Medium,427.34,0.21,True,True,False,,25,Sports,11,9,2,4055.96,450.6622222222222,2024-07-20,2025-05-24,1,8,485.32,3570.64,Clothing,390.0,Dormant,True,False,True
175,Erika,Lowery,erika.lowery@hotmail.com,-5815,,Low_Value,SMS,26-35,Unknown,46.57,0.69,False,True,True,,7,Clothing,5,4,1,219.49,54.8725,2024-07-29,2025-04-30,2,2,135.77,83.72,Electronics,414.0,Dormant,True,False,True
176,Mark,Johnson,mark.johnson@yahoo.com,-10155,,Low_Value,SMS,36-45,Low,76.63,0.78,False,True,True,,43,Sports,8,8,0,697.85,87.23125,2024-07-24,2025-05-14,4,4,373.15,324.7,Home,400.0,Dormant,True,False,True
177,Leah,Wilson,leah833@yahoo.com,-4703,,Low_Value,Social,36-45,High,75.83,0.76,True,False,False,,28,Electronics,10,8,2,739.01,92.37625,2024-07-30,2025-05-19,3,5,337.84,401.17,Books,395.0,Dormant,True,False,True
178,Jose,Glover,jose.glover@outlook.com,-3384,,New_Customer,Push,46-55,Premium,41.73,0.54,True,True,True,,46,Electronics,10,7,3,362.29,51.755714285714284,2024-07-18,2025-06-16,1,6,68.03,294.26,Clothing,367.0,Dormant,True,False,True
179,Larry,Campbell,larry.campbell@gmail.com,-8209,,Low_Value,SMS,55+,Medium,74.25,0.84,True,False,True,,32,Books,12,11,1,973.47,88.49727272727273,2024-07-28,2025-06-01,3,8,335.93,637.54,Books,382.0,Dormant,True,True,True
180,Mike,Conley,mikeconley@hotmail.com,-9320,,New_Customer,Push,36-45,Premium,103.05,0.75,True,True,False,,25,Clothing,7,6,1,761.24,126.87333333333333,2024-07-15,2025-03-24,2,4,280.53,480.71,Clothing,451.0,Dormant,True,False,True
181,James,Price,james919@outlook.com,-3881,,High_Value,Social,Unknown,Medium,297.65,0.35,False,True,True,,15,Beauty,7,6,1,1870.82,311.80333333333334,2024-07-27,2025-05-03,1,5,374.26,1496.56,Electronics,411.0,Dormant,True,True,True
182,Bryan,Flores,bryan663@gmail.com,-5614,,Low_Value,Push,26-35,High,36.93,0.62,True,True,True,,40,Books,8,7,1,229.34,32.76285714285714,2024-07-12,2025-07-04,0,7,0.0,229.34,Sports,349.0,Dormant,True,False,True
183,Mark,Reese,mark.reese@outlook.com,-5715,,Medium_Value,Direct,46-55,Low,118.93,0.54,True,True,True,,27,Sports,8,7,1,899.47,128.49571428571429,2024-08-28,2025-05-14,2,5,320.06,579.41,Clothing,400.0,Dormant,True,False,True
184,Joseph,Bradshaw,josephbradshaw@gmail.com,-10649,,High_Value,Direct,55+,Medium,301.87,0.36,True,False,False,,33,Clothing,6,6,0,1901.58,316.93,2024-07-14,2025-05-06,0,6,0.0,1901.58,Beauty,408.0,Dormant,True,False,True
185,Sherri,Cruz,sherri.cruz@hotmail.com,-4657,,High_Value,SMS,18-25,Medium,260.01,0.23,False,True,True,,14,Books,9,8,1,2038.86,254.8575,2024-07-13,2025-07-03,0,8,0.0,2038.86,Sports,350.0,Dormant,True,False,True
186,Aaron,Robinson,aaron622@hotmail.com,-4084,,High_Value,SMS,46-55,Medium,390.73,0.33,False,True,True,,2,Beauty,10,9,1,3726.42,414.0466666666667,2024-07-22,2025-06-15,1,8,563.7,3162.72,Clothing,368.0,Dormant,True,False,True
187,Jessica,Fields,jessicafields@outlook.com,-10267,,Low_Value,Direct,Unknown,Unknown,64.64,0.86,True,False,True,,35,Books,7,7,0,471.11,67.30142857142857,2024-10-07,2025-06-05,2,5,174.9,296.21,Electronics,378.0,Dormant,True,False,True
188,Margaret,Cunningham,margaretcunningham@gmail.com,-5588,,High_Value,SMS,46-55,Low,274.0,0.25,True,True,True,,45,Home,7,4,3,1171.11,292.7775,2025-01-10,2025-05-26,1,3,360.9,810.21,Beauty,388.0,Dormant,True,False,True
189,Kristy,Nelson,kristy.nelson@hotmail.com,-3558,,Medium_Value,Email,55+,Unknown,111.59,0.62,False,True,False,,44,Beauty,5,4,1,384.81,96.2025,2024-07-07,2024-12-14,0,4,0.0,384.81,Home,551.0,Dormant,True,False,True
190,Shannon,Hamilton,shannon489@hotmail.com,-4747,,Medium_Value,Push,26-35,High,120.89,0.54,True,False,True,,9,Sports,3,1,2,148.99,148.99,2025-03-17,2025-03-17,0,1,0.0,148.99,Beauty,458.0,Dormant,True,False,True
191,Dawn,Hernandez,dawn407@hotmail.com,-7159,,Low_Value,Social,18-25,Low,95.4,0.87,True,False,False,,6,Home,8,7,1,741.99,105.99857142857142,2024-08-18,2025-06-07,1,6,133.95,608.04,Electronics,376.0,Dormant,True,False,True
192,Louis,Lee,louis.lee@yahoo.com,-4953,,Medium_Value,Social,36-45,Medium,126.11,0.43,False,True,False,,42,Clothing,10,8,2,1033.76,129.22,2024-08-26,2025-06-28,1,7,139.47,894.29,Home,355.0,Dormant,True,False,True
193,Christina,Espinoza,christinaespinoza@hotmail.com,-2645,,Low_Value,Email,26-35,High,91.55,0.66,True,True,False,,44,Home,7,5,2,515.94,103.188,2024-08-20,2025-06-08,2,3,267.07,248.87,Home,375.0,Dormant,True,True,True
194,Dustin,Ochoa,dustinochoa@hotmail.com,-10490,,Low_Value,Social,18-25,Medium,30.8,0.83,True,False,False,,40,Electronics,7,5,1,163.08,32.616,2024-08-20,2025-07-01,1,4,41.96,121.12,Books,352.0,Dormant,True,False,True
195,Melissa,Diaz,melissa18@yahoo.com,-2275,,Low_Value,Email,36-45,High,94.8,0.69,False,True,True,,31,Home,8,3,4,289.36,96.45333333333333,2024-10-13,2025-04-19,0,3,0.0,289.36,Clothing,425.0,Dormant,True,True,True
196,Alison,Bowers,alisonbowers@outlook.com,-4160,,Medium_Value,Direct,18-25,Premium,77.77,0.56,False,True,False,,3,Beauty,8,6,1,558.8,93.13333333333334,2024-07-22,2025-04-25,2,4,240.11,318.69,Beauty,419.0,Dormant,True,True,True
197,Paul,Love,paullove@yahoo.com,-4424,,High_Value,Push,18-25,High,235.03,0.26,True,True,True,,23,Home,7,7,0,1643.17,234.73857142857142,2024-10-18,2025-06-07,0,7,0.0,1643.17,Books,376.0,Dormant,True,False,True
198,Monique,Mullins,moniquemullins@outlook.com,-11376,,Low_Value,Social,26-35,Premium,99.53,0.69,True,False,True,,26,Sports,5,4,1,461.79,115.4475,2024-08-05,2025-06-06,1,3,176.16,285.63,Sports,377.0,Dormant,True,False,True
199,Theresa,Craig,theresa604@yahoo.com,-4961,,Low_Value,Push,26-35,Medium,60.91,0.85,False,False,True,,5,Sports,8,8,0,515.86,64.4825,2024-10-17,2025-03-13,1,7,77.02,438.84,Electronics,462.0,Dormant,True,False,True
200,Megan,Sherman,megan679@gmail.com,-9997,,High_Value,Social,36-45,Premium,419.31,0.38,False,False,False,,15,Books,4,4,0,1801.07,450.2675,2024-10-04,2025-05-02,0,4,0.0,1801.07,Home,412.0,Dormant,True,True,True
201,Amy,Carroll,amy.carroll@hotmail.com,-10379,,High_Value,Email,26-35,Premium,238.07,0.33,False,True,False,,1,Electronics,14,12,2,3163.56,263.63,2024-08-28,2025-06-17,4,8,1345.57,1817.99,Home,366.0,Dormant,True,False,True
202,Megan,Osborne,meganosborne@yahoo.com,-10385,,Medium_Value,Social,18-25,High,134.51,0.68,True,True,True,,17,Electronics,9,8,1,1189.97,148.74625,2024-08-06,2025-03-05,3,5,506.38,683.59,Beauty,470.0,Dormant,True,False,True
203,Robert,Ramirez,robertramirez@gmail.com,-8479,,Medium_Value,SMS,46-55,Premium,173.54,0.57,False,False,True,,42,Books,3,2,1,438.1,219.05,2025-04-21,2025-05-05,1,1,253.68,184.42,Clothing,409.0,Dormant,True,False,True
