customer_id,first_name,last_name,email,phone_number,registration_date,customer_segment,preferred_channel,age_group,income_level,avg_order_value,promo_sensitivity,email_opt_in,sms_opt_in,push_opt_in,last_purchase_date,total_lifetime_orders,preferred_category
164,Derek,Jones,derek.jones@hotmail.com,-8963,17:23.4,Low_Value,SMS,36-45,Low,30.05,0.62,FALSE,FALSE,FALSE,13:09.0,17,Sports
165,Leslie,Anderson,leslie.anderson@yahoo.com,-3169,28:38.9,Medium_Value,SMS,18-25,Premium,88.12,0.54,FALSE,FALSE,TRUE,17:40.3,33,Sports
166,Justin,Farley,justin50@outlook.com,-2942,27:02.8,New_Customer,Push,55+,Medium,43.18,0.5,TRUE,FALSE,TRUE,17:53.2,42,Electronics
167,Julie,Garcia,juliegarcia@hotmail.com,-9401,16:05.8,New_Customer,Email,46-55,Low,107.46,0.67,TRUE,FALSE,FALSE,15:06.4,17,Clothing
168,Elizabeth,Sandoval,elizabeth176@hotmail.com,-5380,33:17.6,Medium_Value,Direct,18-25,Premium,186.6,0.69,TRUE,FALSE,FALSE,14:07.0,35,Books
169,Michelle,Blair,michelleblair@outlook.com,-6857,35:46.9,New_Customer,Push,26-35,Low,132.16,0.79,FALSE,TRUE,FALSE,15:36.9,30,Beauty
170,Samantha,Morrison,samanthamorrison@yahoo.com,-7552,04:24.5,Medium_Value,SMS,36-45,High,196.33,0.41,TRUE,TRUE,FALSE,18:21.2,50,Clothing
171,Madeline,Williams,madeline.williams@outlook.com,-5629,32:41.1,High_Value,Email,36-45,Premium,155.64,0.4,FALSE,FALSE,FALSE,17:48.2,23,Beauty
172,James,Warner,james.warner@gmail.com,-3890,00:46.2,New_Customer,Push,36-45,Medium,83.18,0.5,TRUE,FALSE,TRUE,16:58.0,33,Sports
173,Jack,Schmidt,jack589@hotmail.com,-4410,23:30.5,New_Customer,SMS,36-45,,134.55,0.55,FALSE,TRUE,TRUE,,38,Home
174,Richard,Bates,richard.bates@outlook.com,-2199,21:43.3,High_Value,Email,55+,Medium,427.34,0.21,TRUE,TRUE,FALSE,12:48.3,25,Sports
175,Erika,Lowery,erika.lowery@hotmail.com,-5815,04:28.3,Low_Value,SMS,26-35,,46.57,0.69,FALSE,TRUE,TRUE,13:39.6,7,Clothing
176,Mark,Johnson,mark.johnson@yahoo.com,-10155,47:02.9,Low_Value,SMS,36-45,Low,76.63,0.78,FALSE,TRUE,TRUE,17:47.3,43,Sports
177,Leah,Wilson,leah833@yahoo.com,-4703,10:25.0,Low_Value,Social,36-45,High,75.83,0.76,TRUE,FALSE,FALSE,16:24.1,28,Electronics
178,Jose,Glover,jose.glover@outlook.com,-3384,39:19.9,New_Customer,Push,46-55,Premium,41.73,0.54,TRUE,TRUE,TRUE,13:42.8,46,Electronics
179,Larry,Campbell,larry.campbell@gmail.com,-8209,36:36.9,Low_Value,SMS,55+,Medium,74.25,0.84,TRUE,FALSE,TRUE,,32,Books
180,Mike,Conley,mikeconley@hotmail.com,-9320,52:57.7,New_Customer,Push,36-45,Premium,103.05,0.75,TRUE,TRUE,FALSE,17:47.2,25,Clothing
181,James,Price,james919@outlook.com,-3881,47:40.7,High_Value,Social,,Medium,297.65,0.35,FALSE,TRUE,TRUE,,15,Beauty
182,Bryan,Flores,bryan663@gmail.com,-5614,47:39.3,Low_Value,Push,26-35,High,36.93,0.62,TRUE,TRUE,TRUE,14:47.0,40,Books
183,Mark,Reese,mark.reese@outlook.com,-5715,00:43.7,Medium_Value,Direct,46-55,Low,118.93,0.54,TRUE,TRUE,TRUE,17:59.6,27,Sports
184,Joseph,Bradshaw,josephbradshaw@gmail.com,-10649,20:12.1,High_Value,Direct,55+,Medium,301.87,0.36,TRUE,FALSE,FALSE,18:12.3,33,Clothing
185,Sherri,Cruz,sherri.cruz@hotmail.com,-4657,17:59.4,High_Value,SMS,18-25,Medium,260.01,0.23,FALSE,TRUE,TRUE,13:36.1,14,Books
186,Aaron,Robinson,aaron622@hotmail.com,-4084,31:30.1,High_Value,SMS,46-55,Medium,390.73,0.33,FALSE,TRUE,TRUE,13:24.4,2,Beauty
187,Jessica,Fields,jessicafields@outlook.com,-10267,54:17.8,Low_Value,Direct,,,64.64,0.86,TRUE,FALSE,TRUE,18:39.7,35,Books
188,Margaret,Cunningham,margaretcunningham@gmail.com,-5588,12:46.8,High_Value,SMS,46-55,Low,274,0.25,TRUE,TRUE,TRUE,17:18.7,45,Home
189,Kristy,Nelson,kristy.nelson@hotmail.com,-3558,32:03.5,Medium_Value,Email,55+,,111.59,0.62,FALSE,TRUE,FALSE,16:12.0,44,Beauty
190,Shannon,Hamilton,shannon489@hotmail.com,-4747,18:48.4,Medium_Value,Push,26-35,High,120.89,0.54,TRUE,FALSE,TRUE,14:37.9,9,Sports
191,Dawn,Hernandez,dawn407@hotmail.com,-7159,11:52.8,Low_Value,Social,18-25,Low,95.4,0.87,TRUE,FALSE,FALSE,15:48.5,6,Home
192,Louis,Lee,louis.lee@yahoo.com,-4953,41:04.4,Medium_Value,Social,36-45,Medium,126.11,0.43,FALSE,TRUE,FALSE,18:13.1,42,Clothing
193,Christina,Espinoza,christinaespinoza@hotmail.com,-2645,04:03.3,Low_Value,Email,26-35,High,91.55,0.66,TRUE,TRUE,FALSE,,44,Home
194,Dustin,Ochoa,dustinochoa@hotmail.com,-10490,06:59.3,Low_Value,Social,18-25,Medium,30.8,0.83,TRUE,FALSE,FALSE,14:32.4,40,Electronics
195,Melissa,Diaz,melissa18@yahoo.com,-2275,26:33.5,Low_Value,Email,36-45,High,94.8,0.69,FALSE,TRUE,TRUE,,31,Home
196,Alison,Bowers,alisonbowers@outlook.com,-4160,42:12.5,Medium_Value,Direct,18-25,Premium,77.77,0.56,FALSE,TRUE,FALSE,,3,Beauty
197,Paul,Love,paullove@yahoo.com,-4424,57:24.9,High_Value,Push,18-25,High,235.03,0.26,TRUE,TRUE,TRUE,14:58.1,23,Home
198,Monique,Mullins,moniquemullins@outlook.com,-11376,43:08.2,Low_Value,Social,26-35,Premium,99.53,0.69,TRUE,FALSE,TRUE,17:34.2,26,Sports
199,Theresa,Craig,theresa604@yahoo.com,-4961,41:19.7,Low_Value,Push,26-35,Medium,60.91,0.85,FALSE,FALSE,TRUE,18:19.2,5,Sports
200,Megan,Sherman,megan679@gmail.com,-9997,01:52.1,High_Value,Social,36-45,Premium,419.31,0.38,FALSE,FALSE,FALSE,,15,Books
201,Amy,Carroll,amy.carroll@hotmail.com,-10379,44:14.6,High_Value,Email,26-35,Premium,238.07,0.33,FALSE,TRUE,FALSE,15:16.7,1,Electronics
202,Megan,Osborne,meganosborne@yahoo.com,-10385,22:02.9,Medium_Value,Social,18-25,High,134.51,0.68,TRUE,TRUE,TRUE,18:02.4,17,Electronics
203,Robert,Ramirez,robertramirez@gmail.com,-8479,37:42.7,Medium_Value,SMS,46-55,Premium,173.54,0.57,FALSE,FALSE,TRUE,12:52.6,42,Books
204,Jonathan,Matthews,jonathan.matthews@yahoo.com,-9088,15:15.9,Medium_Value,Push,26-35,Low,111.05,0.58,FALSE,TRUE,FALSE,14:24.4,9,Home
205,Sherri,Reynolds,sherri.reynolds@hotmail.com,-7562,34:19.4,Low_Value,Social,26-35,,65.22,0.64,TRUE,TRUE,TRUE,13:50.1,1,Books
206,Michael,Kim,michaelkim@hotmail.com,-5108,24:16.3,Medium_Value,Direct,26-35,,97.48,0.57,TRUE,TRUE,FALSE,12:56.5,10,Clothing
207,Juan,Jennings,juanjennings@outlook.com,-10486,46:11.4,New_Customer,SMS,46-55,Low,106.61,0.66,FALSE,TRUE,TRUE,,49,Books
208,Dennis,Green,dennis.green@outlook.com,-10804,34:40.5,Medium_Value,SMS,26-35,Premium,198,0.66,TRUE,FALSE,FALSE,18:24.7,37,Home
209,Donna,Johnson,donna.johnson@hotmail.com,-4235,20:07.1,New_Customer,Email,26-35,Medium,60.11,0.53,FALSE,FALSE,TRUE,,37,Sports
210,Kendra,Hall,kendra.hall@yahoo.com,-5444,22:41.7,New_Customer,SMS,55+,Premium,86.16,0.63,TRUE,FALSE,TRUE,18:11.1,45,Sports
211,Melanie,Jackson,melanie626@yahoo.com,-10939,50:25.6,Low_Value,Social,46-55,High,38.97,0.83,TRUE,TRUE,TRUE,16:33.7,40,Home
212,Jessica,Harper,jessicaharper@yahoo.com,-3863,16:25.8,Low_Value,Email,36-45,,68.9,0.78,FALSE,TRUE,TRUE,18:36.5,8,Electronics
213,Pam,Bennett,pam.bennett@outlook.com,-3234,12:26.5,New_Customer,SMS,26-35,Medium,122.78,0.63,TRUE,TRUE,FALSE,14:35.6,9,Sports
214,Shelly,Gonzalez,shellygonzalez@hotmail.com,-11245,28:53.9,New_Customer,Social,18-25,Premium,61.52,0.72,FALSE,TRUE,TRUE,17:17.3,31,Sports
215,Gregory,Mcdonald,gregory105@outlook.com,-2161,47:33.8,Medium_Value,Email,46-55,Low,174.12,0.59,FALSE,FALSE,FALSE,13:05.8,29,Beauty
216,Lisa,Day,lisa.day@gmail.com,-2336,34:27.6,Low_Value,Social,18-25,Premium,28.07,0.76,TRUE,FALSE,FALSE,12:43.0,5,Sports
217,Sarah,Rivers,sarah.rivers@yahoo.com,-3540,40:19.8,Medium_Value,Social,46-55,,144.84,0.6,FALSE,FALSE,TRUE,17:11.8,6,Books
218,Michael,Schwartz,michael634@gmail.com,-7475,29:03.6,Medium_Value,Push,46-55,Low,159.07,0.44,TRUE,TRUE,TRUE,13:55.7,26,Books
219,Alexander,Rivera,alexanderrivera@gmail.com,-9257,59:54.4,Medium_Value,Direct,36-45,Low,173.72,0.53,TRUE,FALSE,TRUE,13:35.3,19,Books
220,Derek,Glenn,derek214@hotmail.com,-10550,30:43.8,Medium_Value,Email,55+,Low,169.76,0.46,FALSE,TRUE,TRUE,,41,Home
221,Charles,Morrow,charlesmorrow@outlook.com,-5379,50:34.6,Medium_Value,Push,55+,Low,107.3,0.62,FALSE,TRUE,TRUE,15:50.5,39,Books
222,Paul,Jenkins,pauljenkins@gmail.com,-5487,17:31.3,Medium_Value,SMS,,High,152.45,0.58,TRUE,TRUE,FALSE,14:47.6,7,Beauty
223,William,Phillips,william861@yahoo.com,-4639,20:15.9,New_Customer,SMS,55+,Premium,140.16,0.78,TRUE,TRUE,TRUE,,24,Beauty
224,Amber,Collier,amber800@gmail.com,-9365,15:01.1,High_Value,Social,26-35,,489.45,0.36,FALSE,TRUE,FALSE,14:15.7,27,Books
225,Robert,Reyes,robertreyes@gmail.com,-3321,55:15.5,New_Customer,SMS,55+,Medium,85.06,0.79,FALSE,TRUE,FALSE,,12,Books
226,Lisa,Harper,lisa961@hotmail.com,-10120,07:13.8,New_Customer,Social,55+,,55,0.77,TRUE,TRUE,FALSE,16:26.5,17,Beauty
227,Destiny,Green,destinygreen@outlook.com,-7249,07:22.0,Low_Value,Email,26-35,High,43.76,0.64,FALSE,TRUE,TRUE,15:58.9,15,Home
228,Raymond,Baker,raymond.baker@gmail.com,-7778,10:34.7,High_Value,Direct,18-25,Medium,456.71,0.22,FALSE,FALSE,FALSE,13:00.7,18,Electronics
229,Larry,Robertson,larry433@gmail.com,-7622,44:28.3,Low_Value,Direct,26-35,Medium,52.48,0.6,FALSE,FALSE,FALSE,15:55.6,1,Electronics
230,Nathaniel,Fry,nathanielfry@yahoo.com,-4930,28:16.0,Medium_Value,Social,26-35,High,179.03,0.45,TRUE,TRUE,FALSE,17:22.5,30,Home
231,Kristina,Harrington,kristinaharrington@hotmail.com,-3741,16:48.2,New_Customer,Social,18-25,,55.77,0.57,TRUE,FALSE,TRUE,15:08.1,15,Home
232,Lee,Howe,lee.howe@gmail.com,-3644,24:11.3,High_Value,Email,18-25,Medium,194.17,0.4,FALSE,TRUE,TRUE,15:31.8,18,Clothing
233,Michelle,Williams,michelle.williams@gmail.com,-6742,03:45.0,Low_Value,Push,36-45,Medium,55.55,0.78,TRUE,TRUE,TRUE,17:07.5,22,Sports
234,Diana,Lopez,diana.lopez@gmail.com,-9672,44:16.6,New_Customer,SMS,46-55,Medium,53.64,0.62,FALSE,TRUE,TRUE,14:00.7,20,Books
235,Megan,Elliott,megan.elliott@outlook.com,-7759,00:15.1,High_Value,Push,18-25,Medium,210.95,0.35,FALSE,TRUE,TRUE,17:42.6,3,Sports
236,Stacey,Fritz,staceyfritz@outlook.com,-3678,52:15.4,New_Customer,SMS,55+,Medium,49.09,0.69,TRUE,FALSE,TRUE,14:34.7,27,Clothing
237,Debra,Ruiz,debra.ruiz@gmail.com,-3449,00:44.0,Medium_Value,Social,36-45,Medium,166.08,0.46,FALSE,TRUE,TRUE,14:29.5,11,Beauty
238,Ryan,Stanley,ryanstanley@gmail.com,-7912,12:31.0,High_Value,Push,26-35,,242.64,0.24,TRUE,TRUE,FALSE,15:43.0,2,Home
239,Debra,Tucker,debratucker@outlook.com,-6975,49:07.4,High_Value,Email,26-35,Premium,205.64,0.26,FALSE,FALSE,TRUE,12:59.2,8,Books
240,Allison,Russell,allison.russell@hotmail.com,-5055,26:17.0,Low_Value,Push,26-35,High,62.74,0.76,TRUE,TRUE,FALSE,18:12.1,16,Electronics
241,Rachel,Cunningham,rachel.cunningham@yahoo.com,-10585,48:36.7,High_Value,SMS,,Low,259.29,0.37,TRUE,TRUE,FALSE,14:59.8,9,Beauty
242,Jesse,Rodriguez,jesse.rodriguez@yahoo.com,-3400,55:15.0,High_Value,Push,55+,High,459.25,0.24,TRUE,TRUE,FALSE,17:28.0,34,Home
243,Ronald,Morgan,ronaldmorgan@outlook.com,-9442,41:17.6,Low_Value,Push,55+,Premium,86.25,0.72,FALSE,TRUE,TRUE,13:01.0,4,Home
244,Michael,Monroe,michael.monroe@yahoo.com,-3757,29:25.3,Medium_Value,Email,46-55,Low,85.89,0.57,TRUE,TRUE,FALSE,17:45.7,24,Clothing
245,Crystal,Thompson,crystal.thompson@gmail.com,-3631,28:43.9,Low_Value,Email,,Premium,42.8,0.8,FALSE,TRUE,TRUE,,35,Books
246,James,Weaver,jamesweaver@hotmail.com,-3518,28:05.6,New_Customer,Push,26-35,Medium,137.6,0.67,TRUE,TRUE,FALSE,15:29.8,35,Clothing
247,Gary,Kramer,gary441@hotmail.com,-6557,06:39.6,New_Customer,Push,,High,84.19,0.69,TRUE,TRUE,TRUE,14:04.3,47,Clothing
248,Shelby,Wong,shelby.wong@gmail.com,-8120,47:32.7,Medium_Value,Email,26-35,High,97.78,0.54,TRUE,FALSE,TRUE,14:39.1,40,Home
249,Amanda,Armstrong,amanda.armstrong@gmail.com,-7796,22:14.2,New_Customer,Direct,26-35,High,53.81,0.61,TRUE,FALSE,TRUE,14:16.0,12,Electronics
250,Ronald,Bowman,ronaldbowman@gmail.com,-3990,26:07.3,High_Value,Direct,26-35,Medium,244.38,0.32,TRUE,TRUE,FALSE,13:17.1,1,Clothing
251,Grace,Lewis,grace.lewis@outlook.com,-3910,48:28.3,Medium_Value,SMS,26-35,High,80.12,0.48,FALSE,FALSE,FALSE,16:19.1,32,Beauty
252,Melanie,Lee,melanielee@outlook.com,-10123,38:43.8,New_Customer,Social,55+,Low,37.91,0.54,FALSE,FALSE,FALSE,13:38.8,44,Beauty
253,Stephen,Johnson,stephenjohnson@outlook.com,-2917,01:11.1,High_Value,Social,36-45,,180.44,0.23,TRUE,TRUE,FALSE,14:43.2,14,Books
254,Todd,Robinson,toddrobinson@gmail.com,-10747,26:49.0,High_Value,Email,46-55,High,219.16,0.29,TRUE,FALSE,FALSE,13:09.4,42,Clothing
255,Jason,Compton,jason.compton@hotmail.com,-5822,05:07.5,High_Value,SMS,26-35,Low,179.89,0.24,FALSE,TRUE,TRUE,18:27.5,45,Books
256,Collin,Bowen,collin681@outlook.com,-7192,10:34.9,High_Value,Push,46-55,Medium,375.25,0.27,TRUE,TRUE,TRUE,,19,Clothing
257,Brian,Shaw,brian.shaw@gmail.com,-10051,32:36.1,High_Value,Push,26-35,Low,407.5,0.38,FALSE,FALSE,FALSE,18:34.9,9,Sports
258,Joseph,Jimenez,josephjimenez@outlook.com,-6261,49:19.9,New_Customer,SMS,36-45,Medium,131.73,0.51,FALSE,FALSE,TRUE,18:37.2,25,Electronics
259,Ralph,Hale,ralphhale@outlook.com,-3858,50:44.6,New_Customer,SMS,46-55,Premium,76.94,0.57,FALSE,FALSE,FALSE,18:39.7,28,Beauty
260,Jack,Hansen,jack.hansen@hotmail.com,-7947,59:32.6,New_Customer,Push,26-35,High,41.97,0.61,TRUE,FALSE,TRUE,13:41.4,21,Books
261,Timothy,Larson,timothy.larson@gmail.com,-9296,45:58.0,Low_Value,Social,55+,Premium,81.8,0.7,FALSE,FALSE,FALSE,15:08.3,16,Home
262,Dawn,Bowman,dawn.bowman@yahoo.com,-9370,00:09.1,Low_Value,Direct,36-45,Medium,58.11,0.78,FALSE,TRUE,TRUE,17:35.2,36,Home
263,Benjamin,Castillo,benjamin10@gmail.com,-8334,01:45.1,New_Customer,Push,36-45,Low,145.73,0.51,TRUE,TRUE,TRUE,12:47.9,16,Sports
264,Melissa,Lee,melissalee@yahoo.com,-9644,50:17.1,High_Value,Social,46-55,Medium,349.54,0.21,FALSE,FALSE,FALSE,,47,Beauty
265,Jasmine,Harper,jasmine.harper@gmail.com,-4101,07:01.2,New_Customer,Direct,36-45,Low,51.56,0.5,FALSE,TRUE,FALSE,16:27.0,10,Beauty
266,Cathy,Carpenter,cathy698@yahoo.com,-2755,53:13.7,Medium_Value,Email,18-25,Premium,162.4,0.69,FALSE,TRUE,FALSE,13:48.3,35,Books
267,Tracy,Moore,tracy.moore@yahoo.com,-5418,45:09.7,Low_Value,Email,18-25,,52.11,0.75,TRUE,FALSE,FALSE,15:26.6,23,Clothing
268,Christopher,Ford,christopher.ford@gmail.com,-8470,23:56.8,Low_Value,Social,55+,Low,81.44,0.65,FALSE,FALSE,FALSE,15:17.5,23,Electronics
269,Jason,Smith,jason.smith@hotmail.com,-11371,53:55.4,High_Value,SMS,46-55,Low,451.48,0.33,FALSE,TRUE,FALSE,,36,Electronics
270,Katherine,Wagner,katherinewagner@hotmail.com,-10762,32:55.1,High_Value,Direct,46-55,Premium,215.11,0.32,FALSE,TRUE,TRUE,17:33.7,37,Home
271,Richard,Munoz,richard.munoz@hotmail.com,-2265,37:49.1,Medium_Value,Direct,18-25,,188.86,0.43,FALSE,TRUE,FALSE,18:15.9,41,Books
272,Natasha,Harris,natashaharris@hotmail.com,-6271,48:19.4,High_Value,Push,,Medium,344.81,0.35,TRUE,TRUE,TRUE,14:38.7,39,Sports
273,Robin,Thompson,robin469@outlook.com,-7920,38:08.2,New_Customer,Email,26-35,High,122.86,0.7,TRUE,TRUE,FALSE,,46,Electronics
274,Jessica,Phillips,jessicaphillips@gmail.com,-5364,36:31.3,New_Customer,Social,26-35,High,140.22,0.79,TRUE,FALSE,TRUE,13:37.8,41,Clothing
275,Barry,Chang,barrychang@hotmail.com,-3674,05:44.6,Low_Value,Direct,36-45,Low,26.05,0.62,FALSE,TRUE,TRUE,14:05.9,11,Sports
276,Michael,Garcia,michael680@outlook.com,-6756,00:53.4,New_Customer,Direct,36-45,Low,53.35,0.8,TRUE,TRUE,TRUE,15:19.6,38,Clothing
277,Justin,Hoffman,justin643@outlook.com,-3782,45:41.6,Medium_Value,Social,18-25,Premium,174.96,0.42,FALSE,FALSE,TRUE,15:20.9,33,Books
278,Shawn,Estes,shawn982@yahoo.com,-4821,33:04.6,High_Value,Email,55+,Low,196.33,0.28,TRUE,TRUE,TRUE,17:32.4,35,Sports
279,Brian,Hoffman,brian970@yahoo.com,-8371,43:10.9,Medium_Value,Email,55+,Medium,75.08,0.58,TRUE,FALSE,FALSE,17:42.1,1,Home
280,Julie,Blackwell,julie708@outlook.com,-7907,39:40.7,New_Customer,SMS,18-25,Premium,115.43,0.64,TRUE,FALSE,TRUE,14:47.2,21,Electronics
281,Jessica,Holland,jessicaholland@outlook.com,-7025,38:26.8,High_Value,Email,46-55,Premium,263.08,0.27,TRUE,TRUE,TRUE,15:43.1,4,Clothing
282,Jeffrey,Perry,jeffreyperry@yahoo.com,-5839,07:55.3,High_Value,SMS,36-45,Medium,150.55,0.35,FALSE,FALSE,FALSE,17:47.5,8,Beauty
283,Nancy,Cannon,nancy300@hotmail.com,-8370,20:38.8,New_Customer,SMS,26-35,,136.03,0.77,FALSE,FALSE,FALSE,13:51.5,4,Books
284,Susan,Henderson,susanhenderson@hotmail.com,-10194,06:19.0,New_Customer,Social,46-55,,48.68,0.75,TRUE,FALSE,TRUE,,7,Beauty
285,Michelle,Smith,michellesmith@hotmail.com,-2385,55:00.9,Low_Value,Social,55+,Premium,61.2,0.78,TRUE,FALSE,TRUE,,25,Electronics
286,Meghan,Nichols,meghan839@yahoo.com,-8901,51:52.6,Medium_Value,Email,18-25,High,112.33,0.59,TRUE,TRUE,FALSE,12:51.0,48,Sports
287,Brian,Jimenez,brian799@hotmail.com,-5218,29:51.6,Medium_Value,SMS,46-55,Premium,107.06,0.55,TRUE,FALSE,TRUE,17:16.1,43,Books
288,Christopher,Kelly,christopherkelly@outlook.com,-5069,35:54.6,High_Value,SMS,26-35,Premium,452.45,0.23,FALSE,FALSE,TRUE,18:32.8,7,Home
289,Timothy,Smith,timothy521@gmail.com,-2584,11:03.2,Low_Value,Push,46-55,Medium,72.53,0.79,FALSE,FALSE,FALSE,16:07.4,30,Electronics
290,Thomas,Davis,thomas212@outlook.com,-6486,17:56.8,Medium_Value,Push,46-55,Premium,191.5,0.59,FALSE,FALSE,TRUE,12:46.2,22,Home
291,Amber,Bell,amber240@hotmail.com,-8040,03:07.4,Medium_Value,Social,55+,Premium,116.28,0.64,FALSE,FALSE,FALSE,17:47.1,41,Clothing
292,Nancy,Willis,nancy.willis@hotmail.com,-3360,22:44.7,High_Value,Social,26-35,Low,323.25,0.38,TRUE,TRUE,FALSE,14:20.5,41,Books
293,Erica,Soto,erica392@outlook.com,-2496,37:30.1,New_Customer,Push,26-35,Low,53.49,0.52,FALSE,TRUE,FALSE,18:36.5,17,Clothing
294,Henry,Cortez,henry.cortez@hotmail.com,-10433,25:14.8,New_Customer,SMS,18-25,High,110.03,0.6,TRUE,FALSE,TRUE,18:11.3,49,Electronics
295,Kathleen,Bean,kathleen.bean@yahoo.com,-6745,47:38.3,Low_Value,SMS,18-25,High,46.4,0.6,TRUE,TRUE,TRUE,16:21.6,0,Books
296,Patrick,Oneal,patrick686@yahoo.com,-4099,07:20.2,High_Value,Push,18-25,Low,357.75,0.28,TRUE,FALSE,FALSE,13:09.2,29,Electronics
297,Bryan,Franklin,bryan.franklin@hotmail.com,-10854,11:49.8,Low_Value,Direct,36-45,Premium,96.69,0.8,FALSE,TRUE,TRUE,13:06.5,34,Sports
298,Charles,Morgan,charles30@gmail.com,-6079,07:54.1,New_Customer,SMS,36-45,Medium,106.97,0.79,TRUE,FALSE,TRUE,13:06.3,22,Clothing
299,Isaac,Frey,isaac702@outlook.com,-8411,43:50.8,Medium_Value,Direct,55+,Premium,129.52,0.62,TRUE,FALSE,TRUE,17:22.6,18,Electronics
300,Robert,Hoffman,roberthoffman@hotmail.com,-8395,52:31.2,Low_Value,Social,26-35,Low,42.75,0.73,TRUE,FALSE,FALSE,16:02.4,31,Sports
301,Nichole,Reid,nicholereid@hotmail.com,-5392,26:39.7,High_Value,Email,26-35,,278.41,0.36,FALSE,TRUE,TRUE,17:19.8,19,Clothing
302,Teresa,Hensley,teresahensley@hotmail.com,-3296,24:32.6,New_Customer,SMS,18-25,Low,37.49,0.52,FALSE,TRUE,TRUE,13:54.5,14,Books
303,Debra,Boyd,debraboyd@outlook.com,-5123,20:45.0,High_Value,Email,46-55,,311.83,0.25,FALSE,FALSE,TRUE,13:43.0,35,Home
304,Charles,Bradford,charles964@gmail.com,-6837,32:28.4,Low_Value,Direct,46-55,High,63.44,0.71,FALSE,FALSE,FALSE,16:58.0,49,Home
305,Jeffrey,Miller,jeffrey34@outlook.com,-9962,35:25.6,New_Customer,Push,46-55,High,132.2,0.76,TRUE,TRUE,FALSE,13:47.5,30,Books
306,Ross,Anderson,ross.anderson@hotmail.com,-6098,38:37.8,High_Value,Push,55+,Premium,420.49,0.38,FALSE,FALSE,TRUE,18:30.3,21,Books
307,Kristina,Bowen,kristina.bowen@gmail.com,-8113,36:46.8,Low_Value,Email,26-35,Low,61.91,0.66,FALSE,FALSE,FALSE,16:03.1,21,Home
308,Bradley,Cooper,bradley.cooper@hotmail.com,-3987,44:28.0,Low_Value,Push,26-35,High,47.64,0.68,TRUE,TRUE,FALSE,,33,Clothing
309,Amanda,Coleman,amanda285@outlook.com,-10906,06:46.0,Medium_Value,Email,26-35,High,139.27,0.47,FALSE,TRUE,TRUE,16:56.5,37,Beauty
310,Luke,Reed,luke.reed@yahoo.com,-5766,57:30.8,New_Customer,Email,46-55,,141.15,0.72,TRUE,FALSE,TRUE,15:47.8,38,Books
311,Tyler,Simpson,tyler429@outlook.com,-11626,37:25.8,New_Customer,SMS,46-55,High,31.65,0.58,FALSE,TRUE,FALSE,16:23.9,28,Electronics
312,Mary,Davis,mary734@gmail.com,-6773,51:02.6,Low_Value,SMS,46-55,Medium,71.8,0.71,FALSE,FALSE,TRUE,14:01.8,4,Sports
313,Alexander,Boyd,alexanderboyd@gmail.com,-8621,18:28.3,Low_Value,Email,36-45,Premium,43.99,0.72,TRUE,FALSE,FALSE,15:14.9,27,Books
314,Holly,Johnson,holly.johnson@outlook.com,-10314,16:24.0,New_Customer,Email,,Premium,88.17,0.63,TRUE,TRUE,TRUE,16:58.4,11,Home
315,Linda,Ellis,linda561@hotmail.com,-8806,43:58.7,High_Value,Push,18-25,Medium,241.74,0.27,FALSE,TRUE,FALSE,,13,Sports
316,Hannah,Diaz,hannah.diaz@outlook.com,-4329,04:06.3,New_Customer,Push,46-55,Low,37.25,0.72,TRUE,FALSE,FALSE,18:27.3,41,Clothing
317,Christopher,Rosario,christopher924@gmail.com,-10150,16:10.8,New_Customer,Direct,26-35,Premium,112.27,0.71,FALSE,TRUE,FALSE,13:52.4,24,Beauty
318,Mark,Williams,mark769@yahoo.com,-4483,59:46.0,Low_Value,Social,26-35,High,41.76,0.78,TRUE,FALSE,TRUE,,28,Sports
319,Kelsey,Newman,kelsey402@gmail.com,-9451,26:08.1,New_Customer,Direct,18-25,High,114.85,0.65,FALSE,TRUE,FALSE,,9,Sports
320,Eric,Beck,ericbeck@hotmail.com,-3102,06:13.8,Low_Value,Email,36-45,Premium,45.87,0.75,TRUE,FALSE,FALSE,17:51.1,10,Beauty
321,Andrew,Hoover,andrew.hoover@gmail.com,-2404,38:01.3,High_Value,Email,55+,High,254.24,0.38,TRUE,FALSE,TRUE,14:27.8,43,Beauty
322,Marie,Woodward,marie212@yahoo.com,-10683,52:19.3,Medium_Value,Direct,55+,Premium,89.51,0.67,FALSE,FALSE,TRUE,17:48.1,24,Clothing
323,Alexandra,Baldwin,alexandra79@gmail.com,-8531,41:51.2,Medium_Value,Direct,46-55,Premium,149.35,0.65,FALSE,TRUE,TRUE,16:59.6,9,Beauty
324,Jennifer,Sanchez,jennifer480@yahoo.com,-9777,10:00.7,Low_Value,Email,36-45,Medium,98.95,0.6,TRUE,FALSE,TRUE,15:35.2,37,Home
325,Erik,Herring,erik110@yahoo.com,-9323,00:28.7,Medium_Value,Email,55+,Medium,81.3,0.56,FALSE,FALSE,FALSE,18:17.0,31,Clothing
326,Connor,Thornton,connorthornton@hotmail.com,-6678,16:39.7,Low_Value,Push,36-45,High,67.91,0.71,FALSE,TRUE,TRUE,16:55.3,48,Sports
327,Martin,Lamb,martin.lamb@gmail.com,-4258,07:25.3,High_Value,Push,55+,Medium,369.18,0.27,TRUE,FALSE,TRUE,,46,Electronics
